theta_deg,phi_deg,dir_bempp_imp_dBi
0.5,2.5,20.134150820839377
0.5,7.499999999999999,20.134146644733335
0.5,12.5,20.134140251879693
0.5,17.5,20.134131818835165
0.5,22.5,20.134121571569864
0.5,27.5,20.134109784194266
0.5,32.5,20.134096777017838
0.5,37.5,20.13408291321325
0.5,42.49999999999999,20.134068593402294
0.5,47.5,20.134054247636787
0.5,52.5,20.13404032450476
0.5,57.5,20.13402727741925
0.5,62.49999999999999,20.134015548505605
0.5,67.5,20.134005550848613
0.5,72.5,20.133997650151507
0.5,77.5,20.13399214705457
0.5,82.5,20.133989261436476
0.5,87.5,20.13398911996167
0.5,92.5,20.133991747943924
0.5,97.5,20.133997066287293
0.5,102.5,20.1340048938717
0.5,107.49999999999999,20.134014955312058
0.5,112.5,20.13402689358343
0.5,117.5,20.134040286616994
0.5,122.49999999999999,20.13405466667207
0.5,127.50000000000001,20.134069541110208
0.5,132.5,20.134084413154145
0.5,137.5,20.1340988013091
0.5,142.5,20.134112256342544
0.5,147.49999999999997,20.134124375031845
0.5,152.5,20.134134810260925
0.5,157.5,20.134143277429793
0.5,162.5,20.134149557493867
0.5,167.5,20.134153497229917
0.5,172.5,20.13415500750522
0.5,177.5,20.13415406038716
0.5,182.5,20.13415068587136
0.5,187.5,20.134144968840108
0.5,192.49999999999997,20.134137046615773
0.5,197.5,20.134127107183346
0.5,202.5,20.134115387862458
0.5,207.5,20.13410217395592
0.5,212.5,20.134087796723755
0.5,217.5,20.13407262995779
0.5,222.5,20.134057084473554
0.5,227.5,20.13404159999471
0.5,232.5,20.134026634162225
0.5,237.49999999999997,20.134012648727904
0.5,242.49999999999997,20.134000093350718
0.5,247.49999999999997,20.133989387759957
0.5,252.50000000000003,20.133980903339502
0.5,257.5,20.133974945383176
0.5,262.5,20.13397173734642
0.5,267.5,20.13397140835854
0.5,272.5,20.133973985066756
0.5,277.5,20.133979388573437
0.5,282.5,20.133987436833177
0.5,287.5,20.133997852437865
0.5,292.5,20.13401027528068
0.5,297.5,20.1340242792017
0.5,302.5,20.134039391418703
0.5,307.5,20.134055113366237
0.5,312.5,20.134070941523913
0.5,317.5,20.134086386909026
0.5,322.5,20.134100992127657
0.5,327.5,20.13411434519241
0.5,332.5,20.13412608968642
0.5,337.5,20.134135931237424
0.5,342.49999999999994,20.134143640618326
0.5,347.5,20.13414905407171
0.5,352.5,20.13415207163572
0.5,357.5,20.13415265430978
1.5000000000000002,2.5,19.994359572332225
1.5000000000000002,7.499999999999999,19.99433230078959
1.5000000000000002,12.5,19.99429846927496
1.5000000000000002,17.5,19.99425628164981
1.5000000000000002,22.5,19.99420319155685
1.5000000000000002,27.5,19.994136447384076
1.5000000000000002,32.5,19.99405370797257
1.5000000000000002,37.5,19.993953646116292
1.5000000000000002,42.49999999999999,19.993836457265502
1.5000000000000002,47.5,19.993704201465277
1.5000000000000002,52.5,19.993560926176226
1.5000000000000002,57.5,19.993412543880112
1.5000000000000002,62.49999999999999,19.993266468108935
1.5000000000000002,67.5,19.993131041168244
1.5000000000000002,72.5,19.99301481277042
1.5000000000000002,77.5,19.99292574790234
1.5000000000000002,82.5,19.992870452185308
1.5000000000000002,87.5,19.992853502498075
1.5000000000000002,92.5,19.992876959730328
1.5000000000000002,97.5,19.992940120469523
1.5000000000000002,102.5,19.99303953756023
1.5000000000000002,107.49999999999999,19.993169308996087
1.5000000000000002,112.5,19.993321604134234
1.5000000000000002,117.5,19.99348736938213
1.5000000000000002,122.49999999999999,19.99365713548495
1.5000000000000002,127.50000000000001,19.993821837699237
1.5000000000000002,132.5,19.993973559734876
1.5000000000000002,137.5,19.994106122388487
1.5000000000000002,142.5,19.99421545703595
1.5000000000000002,147.49999999999997,19.994299730262593
1.5000000000000002,152.5,19.994359215738918
1.5000000000000002,157.5,19.99439593941209
1.5000000000000002,162.5,19.994413150590017
1.5000000000000002,167.5,19.994414691376058
1.5000000000000002,172.5,19.994404347801424
1.5000000000000002,177.5,19.99438526662036
1.5000000000000002,182.5,19.994359512043264
1.5000000000000002,187.5,19.994327817900906
1.5000000000000002,192.49999999999997,19.994289565180456
1.5000000000000002,197.5,19.994242985696804
1.5000000000000002,202.5,19.99418556345066
1.5000000000000002,207.5,19.99411457956782
1.5000000000000002,212.5,19.99402772776972
1.5000000000000002,217.5,19.993923717425265
1.5000000000000002,222.5,19.993802781611844
1.5000000000000002,227.5,19.993667018248274
1.5000000000000002,232.5,19.993520511988088
1.5000000000000002,237.49999999999997,19.99336921082715
1.5000000000000002,242.49999999999997,19.993220561120307
1.5000000000000002,247.49999999999997,19.99308293433542
1.5000000000000002,252.50000000000003,19.99296490481659
1.5000000000000002,257.5,19.992874456930654
1.5000000000000002,262.5,19.992818209896313
1.5000000000000002,267.5,19.992800748096
1.5000000000000002,272.5,19.99282413375432
1.5000000000000002,277.5,19.99288765878774
1.5000000000000002,282.5,19.992987865751786
1.5000000000000002,287.5,19.993118837319734
1.5000000000000002,292.5,19.993272723243916
1.5000000000000002,297.5,19.993440446901776
1.5000000000000002,302.5,19.993612513500672
1.5000000000000002,307.5,19.993779831169874
1.5000000000000002,312.5,19.993934455765594
1.5000000000000002,317.5,19.99407018026073
1.5000000000000002,322.5,19.994182908843822
1.5000000000000002,327.5,19.994270781973373
1.5000000000000002,332.5,19.99433404847656
1.5000000000000002,337.5,19.99437471075862
1.5000000000000002,342.49999999999994,19.994395995710576
1.5000000000000002,347.5,19.994401723798568
1.5000000000000002,352.5,19.994395659720034
1.5000000000000002,357.5,19.994380928639302
2.5,2.5,19.712204525140454
2.5,7.499999999999999,19.712211779435172
2.5,12.5,19.712276984821234
2.5,17.5,19.712375640481138
2.5,22.5,19.712474349707428
2.5,27.5,19.712535514388424
2.5,32.5,19.712522661686254
2.5,37.5,19.71240573549786
2.5,42.49999999999999,19.712165687585454
2.5,47.5,19.71179778641835
2.5,52.5,19.711313215392046
2.5,57.5,19.710738737559737
2.5,62.49999999999999,19.710114436774703
2.5,67.5,19.709489777567015
2.5,72.5,19.708918430565305
2.5,77.5,19.708452462365912
2.5,82.5,19.70813656995167
2.5,87.5,19.708003039807767
2.5,92.5,19.708068030154852
2.5,97.5,19.708329620557315
2.5,102.5,19.70876786491975
2.5,107.49999999999999,19.70934684675496
2.5,112.5,19.71001849848538
2.5,117.5,19.710727738313143
2.5,122.49999999999999,19.711418324048356
2.5,127.50000000000001,19.71203874155739
2.5,132.5,19.7125474455177
2.5,137.5,19.712916851339234
2.5,142.5,19.71313562920767
2.5,147.49999999999997,19.71320905578406
2.5,152.5,19.713157411766748
2.5,157.5,19.713012646750187
2.5,162.5,19.712813739006357
2.5,167.5,19.71260133241638
2.5,172.5,19.71241231711859
2.5,177.5,19.712275024019995
2.5,182.5,19.712205625283666
2.5,187.5,19.71220618238852
2.5,192.49999999999997,19.71226457857256
2.5,197.5,19.712356338554965
2.5,202.5,19.712448104287596
2.5,207.5,19.71250233004916
2.5,212.5,19.712482608696973
2.5,217.5,19.712358961685517
2.5,222.5,19.712112427826014
2.5,227.5,19.711738368980228
2.5,232.5,19.711248064553875
2.5,237.49999999999997,19.710668372160328
2.5,242.49999999999997,19.71003946460739
2.5,247.49999999999997,19.709410885788476
2.5,252.50000000000003,19.70883637253522
2.5,257.5,19.708368041553122
2.5,262.5,19.708050621722677
2.5,267.5,19.707916412042472
2.5,272.5,19.707981563704887
2.5,277.5,19.708244130568577
2.5,282.5,19.70868412398261
2.5,287.5,19.70926557072627
2.5,292.5,19.70994033565266
2.5,297.5,19.710653262355596
2.5,302.5,19.711348031003894
2.5,307.5,19.711973050746142
2.5,312.5,19.712486704116372
2.5,317.5,19.712861342064393
2.5,322.5,19.713085580363106
2.5,327.5,19.713164652774296
2.5,332.5,19.713118809085024
2.5,337.5,19.712979979423878
2.5,342.49999999999994,19.71278713253039
2.5,347.5,19.71258091032413
2.5,352.5,19.71239820552349
2.5,357.5,19.71226735269831
3.5,2.5,19.282294478165586
3.5,7.499999999999999,19.282570134766573
3.5,12.5,19.283193640553517
3.5,17.5,19.284056803164034
3.5,22.5,19.285013056032152
3.5,27.5,19.285896490622985
3.5,32.5,19.286543441515313
3.5,37.5,19.28681396258773
3.5,42.49999999999999,19.28661055744907
3.5,47.5,19.285891868253294
3.5,52.5,19.28467963671039
3.5,57.5,19.283058054282254
3.5,62.49999999999999,19.281165522113604
3.5,67.5,19.27917974352983
3.5,72.5,19.277297871538302
3.5,77.5,19.275714038296496
3.5,82.5,19.27459692877471
3.5,87.5,19.274070080359472
3.5,92.5,19.274197283507128
3.5,97.5,19.274974856406082
3.5,102.5,19.27633173984845
3.5,107.49999999999999,19.27813741047907
3.5,112.5,19.280216662727053
3.5,117.5,19.282369483395655
3.5,122.49999999999999,19.284393641214006
3.5,127.50000000000001,19.28610730728058
3.5,132.5,19.28736904165718
3.5,137.5,19.288092815889367
3.5,142.5,19.288256344529895
3.5,147.49999999999997,19.287901796923485
3.5,152.5,19.28712886161599
3.5,157.5,19.286081038896526
3.5,162.5,19.284926840962463
3.5,167.5,19.283838191160505
3.5,172.5,19.282968658505194
3.5,177.5,19.282434193379753
3.5,182.5,19.28229873321548
3.5,187.5,19.282566452617942
3.5,192.49999999999997,19.283181611285496
3.5,197.5,19.284036008658404
3.5,202.5,19.284983108729165
