theta_deg,phi_deg,dir_julia_imp_dBi,in_target
1.5,7.499999999999999,19.027039926329063,false
1.5,22.5,19.02086496995328,false
1.5,37.49999999999999,19.011220697092025,false
1.5,52.5,19.000607754094805,false
1.5,67.5,18.99187423417193,false
1.5,82.5,18.987448434469776,false
1.5,97.49999999999999,18.988600036608293,false
1.5,112.49999999999999,18.995015835198735,false
1.5,127.49999999999999,19.004888301556615,false
1.5,142.5,19.015488599038285,false
1.5,157.5,19.023981279729515,false
1.5,172.49999999999997,19.028178882732533,false
1.5,187.5,19.02703992632904,false
1.5,202.49999999999997,19.020864969953287,false
1.5,217.49999999999997,19.011220697092014,false
1.5,232.5,19.00060775409478,false
1.5,247.49999999999997,18.991874234171927,false
1.5,262.49999999999994,18.98744843446978,false
1.5,277.5,18.988600036608286,false
1.5,292.5,18.99501583519874,false
1.5,307.49999999999994,19.004888301556612,false
1.5,322.5,19.015488599038292,false
1.5,337.5,19.023981279729533,false
1.5,352.49999999999994,19.028178882732544,false
4.5,7.499999999999999,18.05825178997526,false
4.5,22.5,18.009800225261767,false
4.5,37.49999999999999,17.927677873522818,false
4.5,52.5,17.826603072280413,false
4.5,67.5,17.73381058127919,false
4.5,82.5,17.681826800734534,false
4.5,97.49999999999999,17.69212104847289,false
4.5,112.49999999999999,17.761554759888984,false
4.5,127.49999999999999,17.863607922903032,false
4.5,142.5,17.963655986710748,false
4.5,157.5,18.035489401103433,false
4.5,172.49999999999997,18.067517769907713,false
4.5,187.5,18.05825178997521,false
4.5,202.49999999999997,18.009800225261717,false
4.5,217.49999999999997,17.927677873522768,false
4.5,232.5,17.826603072280378,false
4.5,247.49999999999997,17.733810581279165,false
4.5,262.49999999999994,17.681826800734527,false
4.5,277.5,17.692121048472885,false
4.5,292.5,17.761554759888995,false
4.5,307.49999999999994,17.863607922903057,false
4.5,322.5,17.963655986710787,false
4.5,337.5,18.03548940110348,false
4.5,352.49999999999994,18.06751776990776,false
7.499999999999999,7.499999999999999,15.99492446482641,false
7.499999999999999,22.5,15.907956899906067,false
7.499999999999999,37.49999999999999,15.712998699054792,false
7.499999999999999,52.5,15.396984113668609,false
7.499999999999999,67.5,15.040883893045079,false
7.499999999999999,82.5,14.808194184070251,false
7.499999999999999,97.49999999999999,14.8360198639887,false
7.499999999999999,112.49999999999999,15.113944003680258,false
7.499999999999999,127.49999999999999,15.489926158005161,false
7.499999999999999,142.5,15.798084062154787,false
7.499999999999999,157.5,15.965203850058568,false
7.499999999999999,172.49999999999997,16.01479212973052,false
7.499999999999999,187.5,15.99492446482634,false
7.499999999999999,202.49999999999997,15.907956899906006,false
7.499999999999999,217.49999999999997,15.712998699054735,false
7.499999999999999,232.5,15.396984113668555,false
7.499999999999999,247.49999999999997,15.040883893045043,false
7.499999999999999,262.49999999999994,14.80819418407023,false
7.499999999999999,277.5,14.8360198639887,false
7.499999999999999,292.5,15.113944003680286,false
7.499999999999999,307.49999999999994,15.489926158005208,false
7.499999999999999,322.5,15.798084062154851,false
7.499999999999999,337.5,15.965203850058616,false
7.499999999999999,352.49999999999994,16.01479212973058,false
10.499999999999998,7.499999999999999,12.468112992273458,false
10.499999999999998,22.5,12.496681842755546,false
10.499999999999998,37.49999999999999,12.261092239965281,false
10.499999999999998,52.5,11.510039851310603,false
10.499999999999998,67.5,10.370210371074144,false
10.499999999999998,82.5,9.459585987193917,false
10.499999999999998,97.49999999999999,9.507968154410607,false
10.499999999999998,112.49999999999999,10.49231698106744,false
10.499999999999998,127.49999999999999,11.653915886031967,false
10.499999999999998,142.5,12.376783501528397,false
10.499999999999998,157.5,12.560992576848829,false
10.499999999999998,172.49999999999997,12.486748122634147,false
10.499999999999998,187.5,12.468112992273397,false
10.499999999999998,202.49999999999997,12.496681842755484,false
10.499999999999998,217.49999999999997,12.261092239965217,false
10.499999999999998,232.5,11.510039851310541,false
10.499999999999998,247.49999999999997,10.370210371074087,false
10.499999999999998,262.49999999999994,9.459585987193872,false
10.499999999999998,277.5,9.50796815441061,false
10.499999999999998,292.5,10.492316981067491,false
10.499999999999998,307.49999999999994,11.653915886032038,false
10.499999999999998,322.5,12.37678350152847,false
10.499999999999998,337.5,12.5609925768489,false
10.499999999999998,352.49999999999994,12.48674812263421,false
13.5,7.499999999999999,6.303932909293962,false
13.5,22.5,7.1837398397200625,false
13.5,37.49999999999999,7.382563594630995,false
13.5,52.5,5.7143161681365315,false
13.5,67.5,1.6598075330673587,false
13.5,82.5,-3.678968204656382,false
13.5,97.49999999999999,-3.669713941201744,false
13.5,112.49999999999999,1.7199104121758204,false
13.5,127.49999999999999,5.818728518322138,false
13.5,142.5,7.435055901990626,false
13.5,157.5,7.151672350283896,false
13.5,172.49999999999997,6.268268572478254,false
13.5,187.5,6.30393290929394,false
13.5,202.49999999999997,7.183739839720037,false
13.5,217.49999999999997,7.382563594630954,false
13.5,232.5,5.714316168136459,false
13.5,247.49999999999997,1.6598075330672244,false
13.5,262.49999999999994,-3.678968204656581,false
