theta_deg,dir_julia_imp_dBi
1.5,19.72064190219288
1.5,19.72028748823057
4.5,18.505108359023613
4.5,18.501903928600086
7.499999999999999,15.85775614466337
7.499999999999999,15.848753235485844
10.499999999999998,11.076721069208675
10.499999999999998,11.058602250909066
13.5,1.0279719017542102
13.5,0.9954645160495181
16.499999999999996,-1.984192489394765
16.499999999999996,-2.0111824292408516
19.5,5.0328067866097905
19.5,4.980426876665786
22.5,5.876385014073002
22.5,5.803201371184139
25.499999999999996,3.7394938652259886
25.499999999999996,3.6434238184965624
28.5,-1.8743638824640307
28.5,-1.99644351205415
31.5,-13.023604564614075
31.5,-13.15106972194841
34.5,-4.007421389688306
34.5,-4.172011226485659
37.49999999999999,-0.6215541047968433
37.49999999999999,-0.8189953510289721
40.5,-0.2639692656394121
40.5,-0.4910016789101795
43.5,-1.8399867945901225
43.5,-2.0900426237957466
46.49999999999999,-5.301045894684949
46.49999999999999,-5.544914886769966
49.5,-11.226052272312849
49.5,-11.26556077646885
52.5,-15.300247038945221
52.5,-14.751622220127171
55.49999999999999,-10.929306707743809
55.49999999999999,-10.864773329401945
58.5,-8.459361841285585
58.5,-8.53894787316183
61.49999999999999,-7.696832353603256
61.49999999999999,-7.780808221310439
64.5,-7.98541270243528
64.5,-7.992963722320228
67.5,-8.99894284660565
67.5,-8.843615885715659
70.49999999999999,-10.550411984723425
70.49999999999999,-10.116984810110807
73.5,-12.507519526136143
73.5,-11.637796356381958
76.5,-14.747929262399486
76.5,-13.237846419596686
79.49999999999999,-17.122618001479072
79.49999999999999,-14.748403399187563
82.5,-19.415747129944286
82.5,-16.01408913342947
85.5,-21.310082283173962
85.5,-16.915807650899175
88.49999999999999,-22.411335399130664
88.49999999999999,-17.38200651641128
91.5,-22.411335399130664
91.5,-17.38200651641128
94.5,-21.31008228317397
94.5,-16.91580765089918
97.49999999999999,-19.415747129944304
97.49999999999999,-16.014089133429508
100.5,-17.122618001479083
100.5,-14.748403399187582
103.5,-14.747929262399495
103.5,-13.2378464195967
106.49999999999999,-12.507519526136157
106.49999999999999,-11.637796356381973
109.5,-10.55041198472344
109.5,-10.11698481011081
112.5,-8.998942846605653
112.5,-8.843615885715662
115.49999999999999,-7.985412702435282
115.49999999999999,-7.992963722320223
118.49999999999999,-7.69683235360324
118.49999999999999,-7.780808221310434
121.5,-8.459361841285576
121.5,-8.53894787316182
124.49999999999999,-10.929306707743791
124.49999999999999,-10.864773329401933
127.49999999999999,-15.300247038945189
127.49999999999999,-14.751622220127157
130.5,-11.226052272312847
130.5,-11.265560776468845
133.5,-5.301045894684975
133.5,-5.544914886769994
136.49999999999997,-1.8399867945901425
136.49999999999997,-2.090042623795757
139.5,-0.26396926563941414
139.5,-0.4910016789101795
142.5,-0.6215541047968377
142.5,-0.818995351028957
145.49999999999997,-4.007421389688258
145.49999999999997,-4.172011226485612
148.5,-13.023604564614084
148.5,-13.15106972194841
151.5,-1.8743638824640587
151.5,-1.9964435120541872
154.49999999999997,3.7394938652259535
154.49999999999997,3.643423818496525
157.5,5.876385014072997
157.5,5.8032013711841435
160.5,5.032806786609804
160.5,4.980426876665803
163.49999999999997,-1.98419248939464
163.49999999999997,-2.011182429240738
166.5,1.0279719017541584
166.5,0.9954645160494697
169.5,11.076721069208645
169.5,11.058602250909026
172.49999999999997,15.857756144663345
172.49999999999997,15.848753235485818
175.5,18.50510835902361
175.5,18.501903928600083
178.5,19.720641902192874
178.5,19.72028748823057
