theta_deg,phi_deg,dir_bempp_imp_dBi
1.5,7.499999999999999,19.698543484199963
1.5,22.5,19.698403566364448
1.5,37.49999999999999,19.698134797906054
1.5,52.5,19.697707096884145
1.5,67.5,19.697228105708323
1.5,82.5,19.696915440131853
1.5,97.49999999999999,19.696955173118617
1.5,112.49999999999999,19.697367328700143
1.5,127.49999999999999,19.697997857469044
1.5,142.5,19.698639891030474
1.5,157.5,19.699169203123382
1.5,172.49999999999997,19.699574627074547
1.5,187.5,19.699875111042424
1.5,202.49999999999997,19.700028610427132
1.5,217.49999999999997,19.699940548216077
1.5,232.5,19.699570015792368
1.5,247.49999999999997,19.69902250607013
1.5,262.49999999999994,19.698521303247183
1.5,277.5,19.69826501937462
1.5,292.5,19.698292410385992
1.5,307.49999999999994,19.698473893017095
1.5,322.5,19.69863215052233
1.5,337.5,19.6986762162658
1.5,352.49999999999994,19.69862947495092
4.5,7.499999999999999,18.44457950362129
4.5,22.5,18.453079880207326
4.5,37.49999999999999,18.46009764126104
4.5,52.5,18.456393324724473
4.5,67.5,18.442896327914383
4.5,82.5,18.43049376573969
4.5,97.49999999999999,18.42988520029888
4.5,112.49999999999999,18.441369975594903
4.5,127.49999999999999,18.4547218896745
4.5,142.5,18.459221707890258
4.5,157.5,18.453775961760424
4.5,172.49999999999997,18.447232174777056
4.5,187.5,18.448776382027663
4.5,202.49999999999997,18.458132820519037
4.5,217.49999999999997,18.465604661688914
4.5,232.5,18.46197118884634
4.5,247.49999999999997,18.448205064662687
4.5,262.49999999999994,18.43523563248516
4.5,277.5,18.43379267542112
4.5,292.5,18.444194701690428
4.5,307.49999999999994,18.456238297704555
4.5,322.5,18.45925676666341
4.5,337.5,18.452261391580322
4.5,352.49999999999994,18.444253058885877
7.499999999999999,7.499999999999999,15.704363272187479
7.499999999999999,22.5,15.792482029140116
7.499999999999999,37.49999999999999,15.875531590110086
7.499999999999999,52.5,15.864984825213424
7.499999999999999,67.5,15.763315503104325
7.499999999999999,82.5,15.663550117941718
7.499999999999999,97.49999999999999,15.660897995304486
7.499999999999999,112.49999999999999,15.756613370621174
7.499999999999999,127.49999999999999,15.857259836459816
7.499999999999999,142.5,15.870065876511227
7.499999999999999,157.5,15.791559269448378
7.499999999999999,172.49999999999997,15.708735169955155
7.499999999999999,187.5,15.712269162364077
7.499999999999999,202.49999999999997,15.80163375314025
7.499999999999999,217.49999999999997,15.884994894297426
7.499999999999999,232.5,15.874146131819295
7.499999999999999,247.49999999999997,15.771796254249182
7.499999999999999,262.49999999999994,15.671100296569689
7.499999999999999,277.5,15.667304038233938
7.499999999999999,292.5,15.761564554123076
7.499999999999999,307.49999999999994,15.86026050272338
7.499999999999999,322.5,15.870504961076726
7.499999999999999,337.5,15.78896484396628
7.499999999999999,352.49999999999994,15.703136408319727
10.499999999999998,7.499999999999999,10.701881410007877
10.499999999999998,22.5,11.196082787615826
10.499999999999998,37.49999999999999,11.657199598047068
10.499999999999998,52.5,11.635087032584721
10.499999999999998,67.5,11.13457866178343
10.499999999999998,82.5,10.614040989417525
10.499999999999998,97.49999999999999,10.60601452744228
10.499999999999998,112.49999999999999,11.115422216240148
10.499999999999998,127.49999999999999,11.614618755841011
10.499999999999998,142.5,11.643749841755051
10.499999999999998,157.5,11.194082438429401
10.499999999999998,172.49999999999997,10.710758113632322
10.499999999999998,187.5,10.716460250665229
10.499999999999998,202.49999999999997,11.211219845793494
10.499999999999998,217.49999999999997,11.670901479065865
10.499999999999998,232.5,11.64705316997237
10.499999999999998,247.49999999999997,11.144901368155043
10.499999999999998,262.49999999999994,10.623119543937472
10.499999999999998,277.5,10.614547733909776
10.499999999999998,292.5,11.123369722423064
10.499999999999998,307.49999999999994,11.620796039511685
10.499999999999998,322.5,11.646206180094278
10.499999999999998,337.5,11.190622437869118
10.499999999999998,352.49999999999994,10.700549713789403
13.5,7.499999999999999,-0.35434565484162794
13.5,22.5,2.7607112288404796
13.5,37.49999999999999,5.085827601945279
13.5,52.5,5.0443517356348
13.5,67.5,2.659859644627865
13.5,82.5,-0.43244662524320215
13.5,97.49999999999999,-0.4695566186306358
13.5,112.49999999999999,2.596507888613742
13.5,127.49999999999999,4.993685866235087
13.5,142.5,5.060437582149007
13.5,157.5,2.770753717851204
13.5,172.49999999999997,-0.31485185722718473
13.5,187.5,-0.31364693189619663
13.5,202.49999999999997,2.7894658068224762
13.5,217.49999999999997,5.1030367527476646
13.5,232.5,5.054870081520246
13.5,247.49999999999997,2.6629684335046946
13.5,262.49999999999994,-0.43464437268843636
13.5,277.5,-0.4607302703485606
13.5,292.5,2.6129986073367624
13.5,307.49999999999994,5.01021107622435
13.5,322.5,5.072346189319435
13.5,337.5,2.7692466198481096
13.5,352.49999999999994,-0.34228374027270164
16.499999999999996,7.499999999999999,-0.7624502314446031
16.499999999999996,22.5,-11.320413746461625
16.499999999999996,37.49999999999999,-6.390488288542702
16.499999999999996,52.5,-6.439135744667136
16.499999999999996,67.5,-9.588040408959587
16.499999999999996,82.5,-0.3949762752417787
16.499999999999996,97.49999999999999,-0.3780996147136206
16.499999999999996,112.49999999999999,-9.552435212271902
16.499999999999996,127.49999999999999,-6.6253011562925135
16.499999999999996,142.5,-6.429510914241449
16.499999999999996,157.5,-11.423807521919315
16.499999999999996,172.49999999999997,-0.8253793890755807
16.499999999999996,187.5,-0.8050270061856366
16.499999999999996,202.49999999999997,-11.404138655330932
16.499999999999996,217.49999999999997,-6.381911492432716
16.499999999999996,232.5,-6.472283119252431
16.499999999999996,247.49999999999997,-9.628053916030758
16.499999999999996,262.49999999999994,-0.3680115658651544
16.499999999999996,277.5,-0.35430295770724374
