theta_deg,dir_julia_imp_dBi
1.5,19.027039926329042
1.5,19.02817888273254
4.5,18.058251789975223
4.5,18.067517769907727
7.499999999999999,15.994924464826363
7.499999999999999,16.01479212973054
10.499999999999998,12.468112992273417
10.499999999999998,12.486748122634166
13.5,6.303932909293949
13.5,6.26826857247827
16.499999999999996,-8.481571888199507
16.499999999999996,-8.421844579200002
19.5,1.641533453432595
19.5,1.9714975068008946
22.5,5.6615816013206075
22.5,5.793611404767076
25.499999999999996,6.233250839194308
25.499999999999996,6.186779869718223
28.5,4.623569554252446
28.5,4.317192982503652
31.5,0.43666237837500066
31.5,-0.36057645928002413
34.5,-10.315612733109239
34.5,-12.363981531973087
37.49999999999999,-6.9097114221157145
37.49999999999999,-5.322950859228635
40.5,-0.3453171260673945
40.5,-0.03475475162223096
43.5,1.814413879332184
43.5,1.593289692833606
46.49999999999999,2.018224847892544
46.49999999999999,1.3531128361879587
49.5,0.8155581089141495
49.5,-0.37007392946912543
52.5,-1.737689948705354
52.5,-3.7444753753492965
55.49999999999999,-5.919895706445166
55.49999999999999,-9.905771620960115
58.5,-11.64855149420957
58.5,-23.693886515453734
61.49999999999999,-11.854823862067708
61.49999999999999,-12.748954292920311
64.5,-8.388912297780983
64.5,-8.355701710255723
67.5,-6.547278213755079
67.5,-6.710153378637575
70.49999999999999,-5.963099727556638
70.49999999999999,-6.360648035856466
73.5,-6.242263890546708
73.5,-6.831959305116047
76.5,-7.193475818801809
76.5,-7.919383538746408
79.49999999999999,-8.747047755856217
79.49999999999999,-9.53247591406508
82.5,-10.914377509985504
82.5,-11.630415602262456
85.5,-13.691859954280272
85.5,-14.092150205782495
88.49999999999999,-16.407249488292145
88.49999999999999,-16.20268235122418
91.5,-16.40724948829216
91.5,-16.20268235122419
94.5,-13.691859954280277
94.5,-14.092150205782497
97.49999999999999,-10.91437750998553
97.49999999999999,-11.63041560226247
100.5,-8.74704775585623
100.5,-9.532475914065106
103.5,-7.193475818801801
103.5,-7.919383538746416
106.49999999999999,-6.242263890546708
106.49999999999999,-6.831959305116051
109.5,-5.9630997275566235
109.5,-6.360648035856455
112.5,-6.54727821375508
112.5,-6.710153378637581
115.49999999999999,-8.38891229778095
115.49999999999999,-8.355701710255692
118.49999999999999,-11.854823862067658
118.49999999999999,-12.74895429292021
121.5,-11.648551494209585
121.5,-23.693886515453748
124.49999999999999,-5.919895706445208
124.49999999999999,-9.905771620960186
127.49999999999999,-1.7376899487053703
127.49999999999999,-3.7444753753493116
130.5,0.815558108914147
130.5,-0.3700739294691244
133.5,2.0182248478925473
133.5,1.3531128361879574
136.49999999999997,1.814413879332189
136.49999999999997,1.5932896928336127
139.5,-0.34531712606737514
139.5,-0.03475475162221249
142.5,-6.909711422115638
142.5,-5.322950859228577
145.49999999999997,-10.315612733109385
145.49999999999997,-12.363981531973218
148.5,0.4366623783749867
148.5,-0.36057645928004084
151.5,4.623569554252434
151.5,4.317192982503635
154.49999999999997,6.233250839194304
154.49999999999997,6.186779869718215
157.5,5.661581601320615
157.5,5.79361140476708
160.5,1.6415334534326331
160.5,1.971497506800932
163.49999999999997,-8.481571888199657
163.49999999999997,-8.421844579200128
166.5,6.303932909293923
166.5,6.268268572478241
169.5,12.468112992273399
169.5,12.486748122634141
172.49999999999997,15.994924464826347
172.49999999999997,16.014792129730516
175.5,18.058251789975223
175.5,18.067517769907724
178.5,19.027039926329035
178.5,19.028178882732536
