theta_deg,dir_julia_imp_dBi
0.5,18.119306490045712
0.5,18.11931335189857
1.5000000000000002,18.53162463246036
1.5000000000000002,18.531797261072246
2.5,18.830129437824542
2.5,18.83068675708723
3.5,19.02001005016946
3.5,19.021173718464727
4.5,19.104743766868317
4.5,19.106717860785206
5.5,19.08635523973311
5.5,19.089304342552452
6.5,18.96555515053406
6.5,18.969580500384385
7.499999999999999,18.74177888741482
7.499999999999999,18.746892101078224
8.5,18.413130459490926
8.5,18.41922413335896
9.5,17.97622302090255
9.5,17.983037165655446
10.5,17.425891284046266
10.5,17.43297397604341
11.5,16.75472822477108
11.5,16.76138787919422
12.5,15.952361289264887
12.5,15.957606260878627
13.5,15.004317326743838
13.5,15.00677554806514
14.500000000000002,13.890200281106473
14.500000000000002,13.888006321808799
15.5,12.580652726423597
15.5,12.571280304245837
16.5,11.032026039649809
16.5,11.012028958580958
17.5,9.176415272809757
17.5,9.141025776040717
18.5,6.901547467617194
18.5,6.84415127030608
19.5,4.006892845956289
19.5,3.919304602774494
20.5,0.10962659594000554
20.5,-0.006182646896280979
21.5,-5.269605115954854
21.5,-5.242588485811533
22.5,-7.502182642035206
22.5,-6.78652232651891
23.5,-2.9617592045504986
23.5,-2.487892681238785
24.5,0.501214801094091
24.5,0.7893637977210866
25.5,2.746388801923541
25.5,2.9377834452680345
26.5,4.247415130719713
26.5,4.3762815957603625
27.5,5.254070278652874
27.5,5.33484688238968
28.500000000000004,5.899461650141782
28.500000000000004,5.938510097381302
29.500000000000004,6.258968146845106
29.500000000000004,6.258765048299545
30.5,6.376492355422936
30.5,6.337326353371532
31.5,6.276713123574853
31.5,6.197403705977803
32.5,5.970934737777961
32.5,5.849084101662659
33.5,5.459549456048767
33.5,5.291500908214182
34.5,4.732218131016987
34.5,4.512746216046597
35.5,3.765834648088661
35.5,3.487485029400788
36.5,2.519344983054671
36.5,2.171203131442557
37.5,0.9227489336509086
37.5,0.4881845874978439
38.5,-1.1465768259538145
38.5,-1.6938779889781186
39.5,-3.918258008461506
39.5,-4.6184563572156945
40.5,-7.850246200282809
40.5,-8.716933160614339
41.5,-13.374188426039456
41.5,-13.572386174530923
42.5,-13.548551294624316
42.5,-11.94699111048644
43.5,-8.445838188625226
43.5,-7.530517750706593
44.5,-4.935166026731272
44.5,-4.444420342050422
45.5,-2.5724066725401413
45.5,-2.3131265995818504
46.5,-0.8978532761082125
46.5,-0.7867818784913466
47.5,0.32137809693285424
47.5,0.3248707862955835
48.5,1.2124136544525628
48.5,1.1303592117503642
49.5,1.8509895639133132
49.5,1.6961220286554788
50.5,2.285415022601881
50.5,2.065244031344286
51.5,2.5481070230013074
51.5,2.266877565627844
52.50000000000001,2.6616244909030025
52.50000000000001,2.32131371966041
53.5,2.642048633205652
53.5,2.242872496353067
54.5,2.5009838434220932
54.5,2.0416228600703903
55.5,2.246796225918873
55.5,1.7244350596752387
56.5,1.8854106706315776
56.5,1.2956296916157166
57.5,1.4208463445125123
57.5,0.7573706004923958
58.5,0.8556024427306894
58.5,0.10988987272103232
59.5,0.19097750992274826
59.5,-0.6483924805717599
60.5,-0.5725952463336719
60.5,-1.520790578041154
61.50000000000001,-1.4350866185389222
61.50000000000001,-2.5122160152376507
62.50000000000001,-2.3961058666665016
62.50000000000001,-3.6287753209228857
63.50000000000001,-3.4535197243118616
63.50000000000001,-4.8766314581012224
64.5,-4.600914871564954
64.5,-6.259040041219515
65.5,-5.823042031493358
65.5,-7.769090790971522
66.5,-7.088205529558007
66.5,-9.373090551533464
67.5,-8.337577535633558
67.5,-10.977441410109744
68.5,-9.476269240844605
68.5,-12.38449965591589
69.5,-10.381508928530526
69.5,-13.305279453347163
70.5,-10.946690417881758
70.5,-13.5426618695341
71.5,-11.144856798166492
71.5,-13.194270973768088
72.5,-11.047282705729
72.5,-12.543134048717866
73.5,-10.77389927026532
73.5,-11.825937745789986
74.5,-10.43356650087922
74.5,-11.166464916467122
75.5,-10.099352390219709
75.5,-10.611922366468994
76.5,-9.811502902768241
76.5,-10.172457226307603
77.5,-9.588270325189965
77.5,-9.84289984190814
78.5,-9.43504829261872
78.5,-9.612516720256723
79.5,-9.350120350279749
79.5,-9.468950932802255
80.5,-9.327822568182096
80.5,-9.399618695822827
81.5,-9.360125820957375
81.5,-9.392042650868856
82.5,-9.437346472778296
82.5,-9.433773828831013
83.5,-9.548429569292104
83.5,-9.512205925747576
84.5,-9.681094294827261
84.5,-9.614449525457726
85.5,-9.822056225720857
85.5,-9.727384274204514
86.5,-9.957497618087407
86.5,-9.837980221532229
87.5,-10.073898970926553
87.5,-9.933936883268084
88.5,-10.159235737021113
88.5,-10.004608188963235
89.5,-10.204379654682818
89.5,-10.042068167867313
90.5,-10.204379654682818
90.5,-10.04206816786731
91.5,-10.159235737021113
91.5,-10.004608188963235
92.5,-10.073898970926553
92.5,-9.933936883268085
93.5,-9.957497618087393
93.5,-9.837980221532202
94.5,-9.822056225720859
94.5,-9.727384274204516
95.5,-9.681094294827252
95.5,-9.614449525457704
96.5,-9.548429569292106
96.5,-9.512205925747576
97.5,-9.437346472778298
97.5,-9.433773828831013
98.5,-9.360125820957375
98.5,-9.392042650868854
99.5,-9.327822568182096
99.5,-9.399618695822827
100.50000000000001,-9.350120350279749
100.50000000000001,-9.468950932802253
101.5,-9.43504829261872
101.5,-9.612516720256727
102.5,-9.588270325189965
102.5,-9.842899841908142
103.5,-9.811502902768227
103.5,-10.17245722630757
104.5,-10.09935239021971
104.5,-10.611922366468994
105.5,-10.43356650087922
105.5,-11.166464916467124
106.5,-10.77389927026532
106.5,-11.825937745789986
107.5,-11.047282705729
107.5,-12.543134048717866
108.5,-11.144856798166492
108.5,-13.194270973768088
109.50000000000001,-10.946690417881769
109.50000000000001,-13.542661869534111
