vx,vy,vz
-0.05,-0.05,0.0
-0.01666666666666667,-0.05,0.0
0.016666666666666663,-0.05,0.0
0.05,-0.05,0.0
-0.05,-0.01666666666666667,0.0
-0.01666666666666667,-0.01666666666666667,0.0
0.016666666666666663,-0.01666666666666667,0.0
0.05,-0.01666666666666667,0.0
-0.05,0.016666666666666663,0.0
-0.01666666666666667,0.016666666666666663,0.0
0.016666666666666663,0.016666666666666663,0.0
0.05,0.016666666666666663,0.0
-0.05,0.05,0.0
-0.01666666666666667,0.05,0.0
0.016666666666666663,0.05,0.0
0.05,0.05,0.0
