theta_deg,dir_bempp_imp_dBi
1.5,19.705558048309065
1.5,19.7052860413988
4.5,18.45350602036628
4.5,18.450097037527378
7.499999999999999,15.717019791887443
7.499999999999999,15.707252799033824
10.499999999999998,10.720050065423623
10.499999999999998,10.701673998137046
13.5,-0.33747636116614477
13.5,-0.35884064663183546
16.499999999999996,-0.7582892581465597
16.499999999999996,-0.8288974047452744
19.5,5.400127992607419
19.5,5.319892847457317
22.5,5.804825944177469
22.5,5.9025856605743146
25.499999999999996,3.3605871087639465
25.499999999999996,3.2492044415459165
28.5,-3.2728522297244336
28.5,-3.3643583227152147
31.5,-12.65281534089527
31.5,-12.919382525737312
34.5,-2.507141349995206
34.5,-2.8040133710349444
37.49999999999999,0.24467326981577472
37.49999999999999,-0.055804722028083766
40.5,0.2112287463170049
40.5,-0.09020021783948047
43.5,-2.080539632891582
43.5,-1.812303810905501
46.49999999999999,-6.114211459643164
46.49999999999999,-6.2327267222469604
49.5,-13.732689538295054
49.5,-13.376282146773356
52.5,-11.796629367888931
52.5,-12.7221476350035
55.49999999999999,-6.907678379710479
55.49999999999999,-7.921071948657286
58.5,-4.711492385316233
58.5,-5.700014528490036
61.49999999999999,-3.9097350325961946
61.49999999999999,-4.882103340720715
64.5,-4.90003631254599
64.5,-3.949229631907114
67.5,-4.56106815958648
67.5,-5.471524594179135
70.49999999999999,-5.591559782448544
70.49999999999999,-6.4305795175852785
73.5,-6.943188502760745
73.5,-7.665917479821322
76.5,-8.548458629851112
76.5,-9.091966541562705
79.49999999999999,-10.349306422231617
79.49999999999999,-10.625601575778292
82.5,-12.258493106179106
82.5,-12.15249773490749
85.5,-14.063818178351376
85.5,-13.475057282595724
88.49999999999999,-14.28262593051679
88.49999999999999,-15.275952924510669
91.5,-15.275952924510674
91.5,-14.282625930516792
94.5,-14.063818178351378
94.5,-13.475057282595724
97.49999999999999,-12.258493106179124
97.49999999999999,-12.152497734907497
100.5,-10.349306422231631
100.5,-10.625601575778301
103.5,-8.548458629851117
103.5,-9.09196654156271
106.49999999999999,-6.943188502760752
106.49999999999999,-7.665917479821333
109.5,-6.430579517585287
109.5,-5.591559782448554
112.5,-4.561068159586482
112.5,-5.471524594179138
115.49999999999999,-3.949229631907112
115.49999999999999,-4.900036312545995
118.49999999999999,-3.9097350325961893
118.49999999999999,-4.882103340720709
121.5,-4.7114923853162205
121.5,-5.70001452849003
124.49999999999999,-6.9076783797104575
124.49999999999999,-7.921071948657258
127.49999999999999,-11.796629367888885
127.49999999999999,-12.722147635003482
130.5,-13.376282146773379
130.5,-13.732689538295087
133.5,-6.2327267222469835
133.5,-6.1142114596431805
136.49999999999997,-1.8123038109055267
136.49999999999997,-2.080539632891612
139.5,0.2112287463170049
139.5,-0.09020021783948637
142.5,0.24467326981578202
142.5,-0.055804722028073996
145.49999999999997,-2.507141349995166
145.49999999999997,-2.8040133710349058
148.5,-12.652815340895236
148.5,-12.919382525737275
151.5,-3.272852229724483
151.5,-3.364358322715268
154.49999999999997,3.249204441545877
154.49999999999997,3.3605871087639065
157.5,5.902585660574312
157.5,5.804825944177469
160.5,5.400127992607432
160.5,5.319892847457327
163.49999999999997,-0.7582892581464512
163.49999999999997,-0.8288974047451727
166.5,-0.3374763611661964
166.5,-0.3588406466318941
169.5,10.720050065423589
169.5,10.701673998137014
172.49999999999997,15.717019791887415
172.49999999999997,15.707252799033796
175.5,18.453506020366273
175.5,18.450097037527375
178.5,19.705558048309065
178.5,19.705286041398796
