theta_deg,dir_bempp_imp_dBi
84.5,0.944152700322542
85.5,-6.044397347875133
85.5,0.8999280740151798
86.5,-6.0994351237733255
86.5,0.8623439033987107
87.5,-6.141595394063955
87.5,0.8328565509252445
88.5,-6.170128892149959
88.5,0.8125746628353201
89.5,0.8022455940419692
89.5,-6.184525043771236
90.5,-6.184525043771236
90.5,0.8022455940419692
91.5,-6.170128892149959
91.5,0.8125746628353201
92.5,-6.141595394063955
92.5,0.8328565509252445
93.5,-6.099435123773343
93.5,0.8623439033986964
94.5,0.8999280740151798
94.5,-6.044397347875133
95.5,-5.977452751949355
95.5,0.9441527003225404
96.5,-5.899774399542318
96.5,0.9932297671754169
97.5,-5.812719605594453
97.5,1.045056613090366
98.5,-5.71781531743523
98.5,1.0972321552535627
99.5,1.1470705121295688
99.5,-5.616749205633198
100.50000000000001,1.1916101606563032
100.50000000000001,-5.511368050068853
101.5,-5.403684256180341
101.5,1.2276167400712006
102.5,-5.295890544970164
102.5,1.2515775609192685
103.5,-5.190382107745796
103.5,1.2596857448074688
104.5,-5.089784859853994
104.5,1.2478116523269631
105.5,1.2114587916445194
105.5,-4.996987892079741
106.5,-4.91517778416875
106.5,1.1457006686974898
107.5,-4.847872026402648
107.5,1.0450939628075897
108.5,-4.798948206165889
108.5,0.9035619085933346
109.50000000000001,-4.772664512518935
109.50000000000001,0.7142397891436043
110.5,-4.773664889219225
110.5,0.46927209236283524
111.5,0.15954870790494485
111.5,-4.806957780871299
112.5,-4.877849052532207
112.5,-0.22563255204494354
113.5,-4.99179414888891
113.5,-0.6989821076354761
114.5,-5.154106403189347
114.5,-1.2756862649080378
115.49999999999999,-5.369408478151657
115.49999999999999,-1.973794208394577
116.5,-2.8140717200367082
116.5,-5.640628698393635
117.5,-5.967209863830042
117.5,-3.817905339793705
118.50000000000001,-6.342026521638957
118.50000000000001,-4.998968721277459
119.5,-6.746426388008496
119.5,-6.336322163181194
120.50000000000001,-7.143312912045586
120.50000000000001,-7.70028907436577
121.5,-8.71740830361686
121.5,-7.470464460165935
122.50000000000001,-8.809373295164937
122.50000000000001,-7.6415547386578675
123.5,-7.566868748630603
123.5,-7.806798944592742
124.49999999999999,-7.194837352068846
124.49999999999999,-6.2070929547465346
125.5,-6.545113437697064
125.5,-4.517864105859265
126.5,-5.698634383877376
126.5,-2.9669974336202976
127.50000000000001,-1.617329169308401
127.50000000000001,-4.755874910724681
128.5,-3.8025459785445834
128.5,-0.47250587512691516
129.5,-2.8986496143440026
129.5,0.479365449617774
130.5,-2.082228654024278
130.5,1.251156102076624
131.5,-1.3769361084446343
131.5,1.8523551668206744
132.5,-0.798540596397974
132.5,2.287913031079726
133.5,2.557895282840893
133.5,-0.35949349616773807
134.5,2.6570924209390547
134.5,-0.07204555782274412
135.5,0.04940326220215485
135.5,2.5741905552278515
136.5,-0.013873988037696443
136.5,2.290162915782076
137.5,-0.28746017703017146
137.5,1.7753773073879577
138.5,-0.8071795651259595
138.5,0.9845329076613958
139.5,-1.623656220675269
139.5,-0.15204847552593695
140.5,-1.7420356234024639
140.5,-2.8066616612866295
141.5,-4.436946117258314
141.5,-3.9391991279932785
142.5,-6.50893105695417
142.5,-6.812627038384701
143.5,-8.398054914162653
143.5,-9.127951171031839
144.5,-8.142405122862833
144.5,-7.50120790711625
145.5,-4.030196994223366
145.5,-5.616373890175275
146.5,-2.821300508007274
146.5,-1.087439467181203
147.5,-0.4732162184816235
147.5,1.173303841263064
148.5,1.3968824281005612
148.5,2.902712545351758
149.5,2.8590342988537003
149.5,4.216973173786763
150.5,5.18669362526734
150.5,3.972085388155367
151.5,4.772055993204502
151.5,5.850346165019275
152.5,5.2743556818339234
152.5,6.2229641485652625
153.5,5.475230040904616
153.5,6.2993052155448135
154.5,5.349629863461387
154.5,6.05194941241466
155.5,4.843305131214208
155.5,5.42279531749453
156.5,4.302182062437346
156.5,3.8538208053389256
157.5,2.186555199184233
157.5,2.4792756107477056
158.5,-0.543431785547642
158.5,-0.4741779801049042
159.5,-4.84714236740514
159.5,-5.133833932275334
160.5,-5.980598001139446
160.5,-5.675495613439574
161.5,0.30461801308385583
161.5,-0.2487292109365915
162.5,4.29219285953387
162.5,4.741985979075988
163.5,7.575886896179689
163.5,7.930717348734105
164.5,10.093745742764707
164.5,10.372943435047802
165.5,12.103080279272461
165.5,12.320777250629654
166.5,13.909863561119336
166.5,13.743201991129556
167.5,15.219976610754053
167.5,15.096084753201879
168.5,16.213320814852235
168.5,16.30134537259984
169.5,17.128997131239284
169.5,17.18715923158395
170.5,17.86635997090558
170.5,17.900033982696975
171.5,18.441500344257037
171.5,18.455588184885926
172.5,18.864520148179423
172.5,18.86549391675636
173.5,19.145678698066412
173.5,19.133847102405937
174.5,19.286414786359366
174.5,19.26763960784479
175.5,19.289504475762662
175.5,19.267423371636927
176.5,19.15436176313028
176.5,19.1323337926019
177.5,18.877964941960396
177.5,18.85905425230527
178.5,18.454582472306047
178.5,18.441525820882553
179.5,17.87521517586141
179.5,17.87036819660162
