theta_deg,phi_deg,dir_bempp_imp_dBi
1.5,7.499999999999999,19.946630306416974
1.5,22.5,19.94652452657874
1.5,37.49999999999999,19.94628906689296
1.5,52.5,19.945897363321706
1.5,67.5,19.94545505156564
1.5,82.5,19.94517180557527
1.5,97.49999999999999,19.945214546691442
1.5,112.49999999999999,19.945571936900443
1.5,127.49999999999999,19.946057234552434
1.5,142.5,19.94644891968916
1.5,157.5,19.946640827712205
1.5,172.49999999999997,19.94667083451034
1.5,187.5,19.946620219009446
1.5,202.49999999999997,19.94650123115035
1.5,217.49999999999997,19.946253777247442
1.5,232.5,19.94585225612322
1.5,247.49999999999997,19.94540325146581
1.5,262.49999999999994,19.945117142165522
1.5,277.5,19.945161118094695
1.5,292.5,19.945523612475387
1.5,307.49999999999994,19.94601725770101
1.5,322.5,19.94641971570149
1.5,337.5,19.946624013269336
1.5,352.49999999999994,19.94666732642777
4.5,7.499999999999999,18.64931888707692
4.5,22.5,18.658113291483154
4.5,37.49999999999999,18.665775214426425
4.5,52.5,18.662283954802994
4.5,67.5,18.64856545676122
4.5,82.5,18.636249935888365
4.5,97.49999999999999,18.636631930094122
4.5,112.49999999999999,18.64962213228733
4.5,127.49999999999999,18.663760465502126
4.5,142.5,18.667293590885507
4.5,157.5,18.659253786780404
4.5,172.49999999999997,18.649741509171314
4.5,187.5,18.649303656976034
4.5,202.49999999999997,18.658068130140393
4.5,217.49999999999997,18.66569258056474
4.5,232.5,18.662163354209873
4.5,247.49999999999997,18.64841695907717
4.5,262.49999999999994,18.636092318887734
4.5,277.5,18.63648634535245
4.5,292.5,18.649504640588685
4.5,307.49999999999994,18.663677420906218
4.5,322.5,18.667242131747095
4.5,337.5,18.659226875440197
4.5,352.49999999999994,18.649734589082843
7.499999999999999,7.499999999999999,15.799024401979816
7.499999999999999,22.5,15.894899963314655
7.499999999999999,37.49999999999999,15.98685863245941
7.499999999999999,52.5,15.977516583702725
7.499999999999999,67.5,15.869383931798565
7.499999999999999,82.5,15.764042497990289
7.499999999999999,97.49999999999999,15.76510340310439
7.499999999999999,112.49999999999999,15.872355345719694
7.499999999999999,127.49999999999999,15.981800029691167
7.499999999999999,142.5,15.991492022782413
7.499999999999999,157.5,15.898587852986761
7.499999999999999,172.49999999999997,15.800470304152824
7.499999999999999,187.5,15.79906834190104
7.499999999999999,202.49999999999997,15.894924843351117
7.499999999999999,217.49999999999997,15.98680769802814
7.499999999999999,232.5,15.977366557179929
7.499999999999999,247.49999999999997,15.869159238739687
7.499999999999999,262.49999999999994,15.763805110623895
7.499999999999999,277.5,15.76492191569369
7.499999999999999,292.5,15.872269330235085
7.499999999999999,307.49999999999994,15.981803304185693
7.499999999999999,322.5,15.991540765411468
7.499999999999999,337.5,15.898625298119018
7.499999999999999,352.49999999999994,15.800460885434187
10.499999999999998,7.499999999999999,10.519893789306101
10.499999999999998,22.5,11.07857877152961
10.499999999999998,37.49999999999999,11.600111277695408
10.499999999999998,52.5,11.583037628754305
10.499999999999998,67.5,11.033050440525878
10.499999999999998,82.5,10.458769537096051
10.499999999999998,97.49999999999999,10.461075924887275
10.499999999999998,112.49999999999999,11.039315658440504
10.499999999999998,127.49999999999999,11.59210111808367
10.499999999999998,142.5,11.610694665787983
10.499999999999998,157.5,11.088124315528507
10.499999999999998,172.49999999999997,10.524108426570528
10.499999999999998,187.5,10.520241470766658
10.499999999999998,202.49999999999997,11.078934475135947
10.499999999999998,217.49999999999997,11.600269372238184
10.499999999999998,232.5,11.582941837861016
10.499999999999998,247.49999999999997,11.032781415940857
10.499999999999998,262.49999999999994,10.458517368802312
10.499999999999998,277.5,10.461034136196997
10.499999999999998,292.5,11.039536285476395
10.499999999999998,307.49999999999994,11.592497948415158
10.499999999999998,322.5,11.611111095867646
10.499999999999998,337.5,11.088363704395439
10.499999999999998,352.49999999999994,10.524021890718911
13.5,7.499999999999999,-2.153017975745106
13.5,22.5,1.9276237513054997
13.5,37.49999999999999,4.715146680783457
13.5,52.5,4.690053992145343
13.5,67.5,1.877015955194374
13.5,82.5,-2.1729746925845914
13.5,97.49999999999999,-2.16422181120136
13.5,112.49999999999999,1.8924045809769368
13.5,127.49999999999999,4.707402935384133
13.5,142.5,4.737462166892118
13.5,157.5,1.9569923963423899
13.5,172.49999999999997,-2.1314479775575093
13.5,187.5,-2.149925081077814
13.5,202.49999999999997,1.9295612693630173
13.5,217.49999999999997,4.715968713742303
13.5,232.5,4.690146109231016
13.5,247.49999999999997,1.8767263440059792
13.5,262.49999999999994,-2.172773729295444
13.5,277.5,-2.162710483907357
13.5,292.5,1.894171273999813
13.5,307.49999999999994,4.709037821790474
13.5,322.5,4.73886927319575
13.5,337.5,1.9576507773988283
13.5,352.49999999999994,-2.1329480513143997
16.499999999999996,7.499999999999999,0.5998076083218352
16.499999999999996,22.5,-9.31631733197608
16.499999999999996,37.49999999999999,-7.692114457926959
16.499999999999996,52.5,-7.728588323308286
16.499999999999996,67.5,-9.59963012083658
16.499999999999996,82.5,0.30952211929060836
16.499999999999996,97.49999999999999,0.3025506308374829
16.499999999999996,112.49999999999999,-9.646775829117868
16.499999999999996,127.49999999999999,-7.687999725013224
16.499999999999996,142.5,-7.638559932044572
16.499999999999996,157.5,-9.396196187188547
16.499999999999996,172.49999999999997,0.5858719449034125
16.499999999999996,187.5,0.5963766818914799
16.499999999999996,202.49999999999997,-9.325084881528735
16.499999999999996,217.49999999999997,-7.68832860310048
16.499999999999996,232.5,-7.7281054090804435
16.499999999999996,247.49999999999997,-9.599122525405766
16.499999999999996,262.49999999999994,0.30870027922264165
16.499999999999996,277.5,0.3005880560010662
16.499999999999996,292.5,-9.655348973830543
16.499999999999996,307.49999999999994,-7.680576068292781
16.499999999999996,322.5,-7.633705468990456
16.499999999999996,337.5,-9.39433617116534
16.499999999999996,352.49999999999994,0.5886801926532061
19.5,7.499999999999999,5.908774232021893
19.5,22.5,0.704067160164483
19.5,37.49999999999999,-18.644081737364452
19.5,52.5,-18.550796940350036
19.5,67.5,0.4974588827716945
19.5,82.5,5.5901838681762515
19.5,97.49999999999999,5.583685526595209
19.5,112.49999999999999,0.47778964814965763
19.5,127.49999999999999,-18.601697339542582
19.5,142.5,-18.624525387886482
19.5,157.5,0.6996301195448112
19.5,172.49999999999997,5.905122046520919
19.5,187.5,5.906390531107481
19.5,202.49999999999997,0.7015349413025593
19.5,217.49999999999997,-18.654878229868103
19.5,232.5,-18.5493335900835
19.5,247.49999999999997,0.4976655820749429
19.5,262.49999999999994,5.589719736151574
19.5,277.5,5.582721968161049
19.5,292.5,0.47565433758182074
19.5,307.49999999999994,-18.62021768768744
