theta_deg,phi_deg,dir_bempp_imp_dBi
1.5,7.499999999999999,19.946690713576125
1.5,22.5,19.94659663060442
1.5,37.49999999999999,19.946368215808477
1.5,52.5,19.9459769797024
1.5,67.5,19.945528374051893
1.5,82.5,19.945233697797114
1.5,97.49999999999999,19.94526288000173
1.5,112.49999999999999,19.945608161857102
1.5,127.49999999999999,19.94608598270274
1.5,142.5,19.94647675187207
1.5,157.5,19.946674478791667
1.5,172.49999999999997,19.94671542950333
1.5,187.5,19.946677928908517
1.5,202.49999999999997,19.946570714310447
1.5,217.49999999999997,19.946330550282344
1.5,232.5,19.945929901634795
1.5,247.49999999999997,19.945475149877986
1.5,262.49999999999994,19.94517826660597
1.5,277.5,19.94520940224914
1.5,292.5,19.945560511897376
1.5,307.49999999999994,19.94604735038503
1.5,322.5,19.946449458589505
1.5,337.5,19.946660001214177
1.5,352.49999999999994,19.94671452347525
4.5,7.499999999999999,18.649411086275
4.5,22.5,18.65831138046053
4.5,37.49999999999999,18.66603920887838
4.5,52.5,18.66255537628972
4.5,67.5,18.648782476928115
4.5,82.5,18.63636459421324
4.5,97.49999999999999,18.636624285198117
4.5,112.49999999999999,18.6495061526334
4.5,127.49999999999999,18.663579373939953
4.5,142.5,18.667106923042574
4.5,157.5,18.659121133604867
4.5,172.49999999999997,18.649707509758166
4.5,187.5,18.649387178768247
4.5,202.49999999999997,18.658257512371367
4.5,217.49999999999997,18.66594813119224
4.5,232.5,18.662427083316064
4.5,247.49999999999997,18.648627772998367
4.5,262.49999999999994,18.636203066205393
4.5,277.5,18.63647765359212
4.5,292.5,18.649390571672434
4.5,307.49999999999994,18.66350082178544
4.5,322.5,18.667061893962668
4.5,337.5,18.659101909081496
4.5,352.49999999999994,18.64970896854652
7.499999999999999,7.499999999999999,15.79916824040284
7.499999999999999,22.5,15.895339838038547
7.499999999999999,37.49999999999999,15.987491770184645
7.499999999999999,52.5,15.978183658359697
7.499999999999999,67.5,15.869906459080385
7.499999999999999,82.5,15.76427363603614
7.499999999999999,97.49999999999999,15.764980353527175
7.499999999999999,112.49999999999999,15.871924130530942
7.499999999999999,127.49999999999999,15.981192976976757
7.499999999999999,142.5,15.990877693346707
7.499999999999999,157.5,15.898124946701554
7.499999999999999,172.49999999999997,15.800275810929524
7.499999999999999,187.5,15.799195011333008
7.499999999999999,202.49999999999997,15.8953467097721
7.499999999999999,217.49999999999997,15.987421474923686
7.499999999999999,232.5,15.978013356684313
7.499999999999999,247.49999999999997,15.869662940425268
7.499999999999999,262.49999999999994,15.76402255621069
7.499999999999999,277.5,15.764793131430483
7.499999999999999,292.5,15.871840560010135
7.499999999999999,307.49999999999994,15.981205014950197
7.499999999999999,322.5,15.990939281550588
7.499999999999999,337.5,15.898177638151687
7.499999999999999,352.49999999999994,15.80028289809906
10.499999999999998,7.499999999999999,10.520069250528703
10.499999999999998,22.5,11.079342564527703
10.499999999999998,37.49999999999999,11.601288616796907
10.499999999999998,52.5,11.58433442929667
10.499999999999998,67.5,11.034105074579507
10.499999999999998,82.5,10.459229914728269
10.499999999999998,97.49999999999999,10.460766425074956
10.499999999999998,112.49999999999999,11.038369283078245
