theta_deg,dir_bempp_imp_dBi
1.5,19.110196757353354
1.5,19.103967476477703
4.5,17.729046151646777
4.5,17.73687494882286
7.499999999999999,14.749450078119244
7.499999999999999,14.839688082768268
10.499999999999998,9.229016893107097
10.499999999999998,9.600292924184028
13.5,-3.7451099048750267
13.5,-2.0217621596349082
16.499999999999996,1.2054025377046076
16.499999999999996,-0.9108323573174327
19.5,5.520055756275971
19.5,4.490150477936249
22.5,4.774594453994963
22.5,5.3560088779237365
25.499999999999996,2.2027011941714387
25.499999999999996,2.2371795484669805
28.5,-5.485302702483795
28.5,-3.6277148439274547
31.5,-10.338801745736896
31.5,-12.901060376288886
34.5,-2.728684871607063
34.5,-6.298393448706204
37.49999999999999,-0.8204106821692008
37.49999999999999,-3.6579104711750814
40.5,-1.434788619549486
40.5,-3.9263913584349797
43.5,-6.1186322590593605
43.5,-3.9247825388912165
46.49999999999999,-8.109185200229414
46.49999999999999,-9.559372040632839
49.5,-11.456567033558136
49.5,-11.263949930568218
52.5,-9.631246580149398
52.5,-9.53134346417855
55.49999999999999,-7.527622215145627
55.49999999999999,-7.854080526990237
58.5,-6.623906744914809
58.5,-7.121394086058991
61.49999999999999,-6.588469757051612
61.49999999999999,-7.136962601774379
64.5,-7.651731393479752
64.5,-7.095242479927407
67.5,-7.896915957943284
67.5,-8.444814560400049
70.49999999999999,-8.800856106688947
70.49999999999999,-9.311696360454457
73.5,-9.668473419264368
73.5,-10.075985836673826
76.5,-10.420888635642441
76.5,-10.628716591933475
79.49999999999999,-11.029102224060356
79.49999999999999,-10.95457202827479
82.5,-11.4892217158388
82.5,-11.108331614990227
85.5,-11.800692657057535
85.5,-11.163637893635961
88.49999999999999,-11.177098853491065
88.49999999999999,-11.95890576575676
91.5,-11.95890576575676
91.5,-11.177098853491065
94.5,-11.800692657057535
94.5,-11.163637893635961
97.49999999999999,-11.4892217158388
97.49999999999999,-11.108331614990217
100.5,-11.02910222406036
100.5,-10.954572028274791
103.5,-10.420888635642429
103.5,-10.628716591933493
106.49999999999999,-9.668473419264377
106.49999999999999,-10.075985836673835
109.5,-9.31169636045446
109.5,-8.800856106688947
112.5,-7.896915957943285
112.5,-8.444814560400049
115.49999999999999,-7.095242479927421
115.49999999999999,-7.651731393479753
118.49999999999999,-6.588469757051615
118.49999999999999,-7.136962601774365
121.5,-6.623906744914814
121.5,-7.121394086058995
124.49999999999999,-7.527622215145612
124.49999999999999,-7.854080526990229
127.49999999999999,-9.631246580149375
127.49999999999999,-9.531343464178551
130.5,-11.26394993056822
130.5,-11.456567033558134
133.5,-9.559372040632837
133.5,-8.109185200229426
136.49999999999997,-3.924782538891251
136.49999999999997,-6.118632259059405
139.5,-1.4347886195494874
139.5,-3.9263913584349766
142.5,-0.8204106821691991
142.5,-3.6579104711750747
145.49999999999997,-2.728684871607034
145.49999999999997,-6.298393448706153
148.5,-10.338801745736871
148.5,-12.901060376288898
151.5,-5.485302702483848
151.5,-3.627714843927496
154.49999999999997,2.237179548466948
154.49999999999997,2.2027011941714005
157.5,5.356008877923735
157.5,4.774594453994959
160.5,5.520055756275978
160.5,4.490150477936261
163.49999999999997,1.2054025377046835
163.49999999999997,-0.9108323573173495
166.5,-3.7451099048750818
166.5,-2.0217621596349593
169.5,9.229016893107069
169.5,9.600292924183993
172.49999999999997,14.749450078119215
172.49999999999997,14.839688082768237
175.5,17.729046151646774
175.5,17.736874948822855
178.5,19.11019675735335
178.5,19.1039674764777
