theta_deg,phi_deg,dir_julia_imp_dBi,in_target
0.5,2.5,19.84745232961641,false
0.5,7.499999999999999,19.84744974731411,false
0.5,12.5,19.84744247321093,false
0.5,17.5,19.847430697038785,false
0.5,22.5,19.847414734391744,false
0.5,27.5,19.84739502222898,false
0.5,32.5,19.847372111394364,false
0.5,37.5,19.847346655680894,false
0.5,42.49999999999999,19.847319397072372,false
0.5,47.5,19.84729114699509,false
0.5,52.5,19.847262763690956,false
0.5,57.5,19.847235126155102,false
0.5,62.49999999999999,19.84720910542802,false
0.5,67.5,19.847185534355894,false
0.5,72.5,19.847165177192473,false
0.5,77.5,19.847148700581215,false
0.5,82.5,19.84713664749776,false
0.5,87.5,19.84712941564467,false
0.5,92.5,19.847127241570902,false
0.5,97.5,19.847130191456472,false
0.5,102.5,19.8471381590868,false
0.5,107.49999999999999,19.847150871080327,false
0.5,112.5,19.847167898969133,false
0.5,117.5,19.847188677310115,false
0.5,122.49999999999999,19.847212526662577,false
0.5,127.50000000000001,19.847238680034508,false
0.5,132.5,19.84726631129417,false
0.5,137.5,19.847294564068054,false
0.5,142.5,19.84732257978903,false
0.5,147.49999999999997,19.847349523797924,false
0.5,152.5,19.84737460870372,false
0.5,157.5,19.847397114534186,false
0.5,162.5,19.84741640551932,false
0.5,167.5,19.847431943612555,false
0.5,172.5,19.8474432990374,false
0.5,177.5,19.84745015823926,false
0.5,182.5,19.847452329616424,false
0.5,187.5,19.8474497473141,false
0.5,192.49999999999997,19.847442473210933,false
0.5,197.5,19.847430697038792,false
0.5,202.5,19.847414734391734,false
0.5,207.5,19.847395022228973,false
0.5,212.5,19.847372111394368,false
0.5,217.5,19.84734665568089,false
0.5,222.5,19.847319397072376,false
0.5,227.5,19.84729114699509,false
0.5,232.5,19.847262763690956,false
0.5,237.49999999999997,19.847235126155084,false
0.5,242.49999999999997,19.847209105428036,false
0.5,247.49999999999997,19.847185534355884,false
0.5,252.50000000000003,19.847165177192466,false
0.5,257.5,19.847148700581215,false
0.5,262.5,19.847136647497766,false
0.5,267.5,19.847129415644677,false
0.5,272.5,19.84712724157091,false
0.5,277.5,19.84713019145647,false
0.5,282.5,19.847138159086796,false
0.5,287.5,19.84715087108033,false
0.5,292.5,19.84716789896913,false
0.5,297.5,19.84718867731012,false
0.5,302.5,19.847212526662595,false
0.5,307.5,19.8472386800345,false
0.5,312.5,19.84726631129416,false
0.5,317.5,19.84729456406805,false
0.5,322.5,19.847322579789044,false
0.5,327.5,19.847349523797927,false
0.5,332.5,19.847374608703717,false
0.5,337.5,19.84739711453418,false
0.5,342.49999999999994,19.847416405519315,false
0.5,347.5,19.847431943612555,false
0.5,352.5,19.847443299037405,false
0.5,357.5,19.847450158239248,false
1.5000000000000002,2.5,19.714256904803918,false
1.5000000000000002,7.499999999999999,19.714246916799475,false
1.5000000000000002,12.5,19.71420630525738,false
1.5000000000000002,17.5,19.71413374864751,false
1.5000000000000002,22.5,19.71402800333529,false
1.5000000000000002,27.5,19.71388835723016,false
1.5000000000000002,32.5,19.71371512478013,false
1.5000000000000002,37.5,19.713510111193706,false
1.5000000000000002,42.49999999999999,19.713276974662147,false
1.5000000000000002,47.5,19.71302142529404,false
1.5000000000000002,52.5,19.712751217329576,false
1.5000000000000002,57.5,19.71247591488015,false
1.5000000000000002,62.49999999999999,19.71220643812673,false
1.5000000000000002,67.5,19.711954423415406,false
1.5000000000000002,72.5,19.711731453819333,false
1.5000000000000002,77.5,19.711548233683953,false
